"GAME_DATE_EST","Team","PTS","REB","AST","FG_PCT","FT_PCT","FG_3_PCT","WIN","rest_days","rest_category"
2017-02-01,"CLE",125,48,37,0.539,0.636,0.405,1,2,"1"
2017-02-04,"CLE",111,49,20,0.488,0.722,0.4,1,3,"2+"
2017-02-06,"CLE",140,46,31,0.533,0.821,0.5,1,2,"1"
2017-02-08,"CLE",132,39,24,0.548,0.923,0.444,1,2,"1"
2017-02-09,"CLE",109,35,14,0.481,0.767,0.476,0,1,"0"
2017-02-11,"CLE",125,45,30,0.548,0.818,0.5,1,2,"1"
2017-02-14,"CLE",116,43,27,0.512,0.682,0.333,1,3,"2+"
2017-02-15,"CLE",113,40,23,0.476,0.895,0.462,1,1,"0"
2017-02-23,"CLE",119,44,29,0.529,0.8,0.395,1,8,"2+"
2017-02-25,"CLE",99,40,24,0.463,0.733,0.378,0,2,"1"
2017-02-27,"CLE",102,45,20,0.5,0.846,0.357,1,2,"1"
2017-03-01,"CLE",99,41,20,0.407,0.682,0.303,0,2,"1"
2017-03-03,"CLE",135,33,31,0.547,0.8,0.543,1,2,"1"
2017-03-04,"CLE",92,33,20,0.479,0.611,0.407,0,1,"0"
2017-03-06,"CLE",98,52,15,0.449,0.655,0.333,0,2,"1"
2017-03-09,"CLE",101,42,24,0.464,0.632,0.282,0,3,"2+"
2017-03-11,"CLE",116,52,30,0.5,0.6,0.385,1,2,"1"
2017-03-12,"CLE",112,38,24,0.525,0.846,0.395,0,1,"0"
2017-03-14,"CLE",128,41,29,0.597,0.739,0.633,1,2,"1"
2017-03-16,"CLE",91,52,14,0.419,0.526,0.273,1,2,"1"
2017-03-18,"CLE",78,40,15,0.386,0.692,0.185,0,2,"1"
2017-03-19,"CLE",125,44,19,0.529,0.815,0.361,1,1,"0"
2017-03-22,"CLE",113,38,22,0.506,0.857,0.405,0,3,"2+"
2017-03-24,"CLE",112,38,26,0.554,0.875,0.36,1,2,"1"
2017-03-25,"CLE",115,32,24,0.494,0.778,0.364,0,1,"0"
2017-03-27,"CLE",74,40,20,0.373,0.615,0.154,0,2,"1"
2017-03-30,"CLE",93,44,23,0.446,0.563,0.37,0,3,"2+"
2017-03-31,"CLE",122,49,30,0.526,0.563,0.448,1,1,"0"
2017-04-02,"CLE",135,56,29,0.495,0.697,0.419,1,2,"1"
2017-04-04,"CLE",122,42,30,0.537,0.762,0.5,1,2,"1"
2017-04-05,"CLE",114,51,19,0.467,0.944,0.306,1,1,"0"
2017-04-07,"CLE",100,38,23,0.481,0.765,0.25,0,2,"1"
2017-04-09,"CLE",125,53,28,0.459,0.8,0.413,0,2,"1"
2017-04-10,"CLE",121,47,19,0.494,0.864,0.4,0,1,"0"
2017-04-12,"CLE",83,42,20,0.368,0.708,0.27,0,2,"1"
2016-10-29,"SAS",98,50,21,0.422,0.783,0.417,1,2,"1"
2016-10-30,"SAS",106,44,20,0.451,0.846,0.556,1,1,"0"
2016-11-01,"SAS",91,34,19,0.434,0.905,0.3,0,2,"1"
2016-11-04,"SAS",100,49,17,0.446,0.909,0.3,1,3,"2+"
2016-11-05,"SAS",92,40,19,0.405,0.88,0.4,0,1,"0"
2016-11-09,"SAS",99,39,22,0.393,0.867,0.304,0,4,"2+"
2016-11-11,"SAS",96,45,24,0.444,0.789,0.45,1,2,"1"
2016-11-12,"SAS",106,35,21,0.539,0.792,0.278,1,1,"0"
2016-11-14,"SAS",94,52,24,0.402,0.741,0.533,1,2,"1"
2016-11-16,"SAS",110,37,29,0.489,0.765,0.367,1,2,"1"
2016-11-18,"SAS",116,34,30,0.564,0.947,0.417,1,2,"1"
2016-11-21,"SAS",96,39,24,0.467,0.72,0.4,1,3,"2+"
2016-11-23,"SAS",119,34,28,0.512,0.9,0.419,1,2,"1"
2016-11-25,"SAS",109,45,24,0.469,0.88,0.458,1,2,"1"
2016-11-26,"SAS",112,38,22,0.533,0.793,0.375,1,1,"0"
2016-11-29,"SAS",83,45,19,0.368,0.846,0.25,0,3,"2+"
2016-11-30,"SAS",94,42,16,0.465,0.708,0.579,1,1,"0"
2016-12-02,"SAS",107,37,27,0.488,0.636,0.4,1,2,"1"
2016-12-05,"SAS",97,46,26,0.43,0.643,0.286,1,3,"2+"
2016-12-06,"SAS",105,35,21,0.527,0.842,0.458,1,1,"0"
2016-12-08,"SAS",91,43,21,0.402,0.8,0.321,0,2,"1"
2016-12-10,"SAS",130,49,38,0.532,0.889,0.538,1,2,"1"
2016-12-14,"SAS",108,38,33,0.55,0.857,0.364,1,4,"2+"
2016-12-15,"SAS",107,50,19,0.527,0.923,0.313,1,1,"0"
2016-12-18,"SAS",113,49,31,0.488,0.818,0.5,1,3,"2+"
2016-12-20,"SAS",102,43,21,0.468,0.72,0.522,1,2,"1"
2016-12-22,"SAS",101,55,19,0.402,0.84,0.316,0,2,"1"
2016-12-23,"SAS",110,45,19,0.5,0.952,0.6,1,1,"0"
2016-12-25,"SAS",119,43,30,0.565,0.737,0.5,1,2,"1"
2016-12-28,"SAS",119,46,20,0.54,0.8,0.294,1,3,"2+"
2016-12-30,"SAS",110,48,22,0.5,0.84,0.5,1,2,"1"
2017-01-01,"SAS",112,47,27,0.467,0.864,0.333,0,2,"1"
2017-01-03,"SAS",110,43,32,0.551,0.733,0.542,1,2,"1"
2017-01-05,"SAS",127,41,34,0.567,0.765,0.5,1,2,"1"
2017-01-07,"SAS",102,43,29,0.404,0.85,0.382,1,2,"1"
2017-01-10,"SAS",107,41,22,0.477,0.786,0.4,0,3,"2+"
2017-01-12,"SAS",134,46,32,0.605,0.897,0.476,1,2,"1"
2017-01-14,"SAS",105,33,15,0.507,0.706,0.45,0,2,"1"
2017-01-17,"SAS",122,34,27,0.512,0.8,0.444,1,3,"2+"
2017-01-19,"SAS",118,43,28,0.512,0.84,0.409,1,2,"1"
2017-01-21,"SAS",118,46,32,0.5,0.857,0.385,1,2,"1"
2017-01-23,"SAS",112,50,22,0.474,0.813,0.409,1,2,"1"
2017-01-24,"SAS",108,36,20,0.447,0.758,0.292,1,1,"0"
2017-01-27,"SAS",103,44,20,0.388,0.862,0.429,0,3,"2+"
2017-01-29,"SAS",101,45,26,0.47,0.652,0.364,0,2,"1"
2017-01-31,"SAS",108,50,16,0.43,0.711,0.333,1,2,"1"
2017-02-02,"SAS",102,59,26,0.427,0.741,0.286,1,2,"1"
2017-02-04,"SAS",121,38,29,0.57,0.808,0.476,1,2,"1"
2017-02-06,"SAS",74,44,11,0.366,0.556,0.211,0,2,"1"
2017-02-08,"SAS",111,48,24,0.527,0.88,0.5,1,2,"1"
2017-02-10,"SAS",103,52,27,0.5,0.8,0.474,1,2,"1"
2017-02-12,"SAS",90,46,17,0.363,0.818,0.207,0,2,"1"
2017-02-13,"SAS",110,49,18,0.46,0.852,0.467,1,1,"0"
2017-02-15,"SAS",107,50,25,0.472,0.789,0.258,1,2,"1"
2017-02-24,"SAS",105,51,23,0.427,0.867,0.346,1,9,"2+"
2017-02-26,"SAS",119,46,37,0.521,0.846,0.476,1,2,"1"
2017-03-01,"SAS",100,36,20,0.473,0.875,0.31,1,3,"2+"
2017-03-03,"SAS",101,53,20,0.421,0.6,0.222,1,2,"1"
2017-03-04,"SAS",97,49,16,0.404,0.625,0.25,1,1,"0"
2017-03-06,"SAS",112,44,24,0.455,0.913,0.393,1,2,"1"
2017-03-08,"SAS",114,43,33,0.5,0.762,0.483,1,2,"1"
2017-03-09,"SAS",92,41,15,0.417,0.8,0.316,0,1,"0"
2017-03-11,"SAS",107,46,27,0.519,0.833,0.444,1,2,"1"
2017-03-13,"SAS",107,44,31,0.481,0.765,0.471,1,2,"1"
2017-03-15,"SAS",106,41,28,0.477,0.733,0.423,0,2,"1"
2017-03-18,"SAS",96,42,18,0.44,0.955,0.321,0,3,"2+"
2017-03-19,"SAS",118,45,31,0.494,0.778,0.393,1,1,"0"
2017-03-21,"SAS",100,33,22,0.481,0.818,0.333,1,2,"1"
2017-03-23,"SAS",97,35,26,0.481,0.652,0.308,1,2,"1"
2017-03-25,"SAS",106,50,28,0.455,0.75,0.4,1,2,"1"
2017-03-27,"SAS",103,52,24,0.477,0.824,0.269,1,2,"1"
2017-03-29,"SAS",98,42,20,0.41,0.808,0.375,0,2,"1"
2017-03-31,"SAS",100,41,23,0.435,0.63,0.333,1,2,"1"
2017-04-02,"SAS",109,42,26,0.519,0.864,0.526,1,2,"1"
2017-04-04,"SAS",95,46,22,0.438,0.778,0.524,1,2,"1"
2017-04-05,"SAS",95,37,28,0.438,0.667,0.371,0,1,"0"
2017-04-07,"SAS",102,58,26,0.417,0.591,0.321,1,2,"1"
2017-04-08,"SAS",87,40,20,0.425,0.786,0.364,0,1,"0"
2017-04-10,"SAS",98,47,17,0.458,0.7,0.381,0,2,"1"
2017-04-12,"SAS",97,42,16,0.453,0.846,0.381,0,2,"1"
2016-10-28,"DET",108,53,27,0.505,0.833,0.368,1,2,"1"
2016-10-30,"DET",98,58,23,0.443,0.75,0.25,1,2,"1"
2016-11-01,"DET",102,48,19,0.461,0.571,0.615,1,2,"1"
2016-11-02,"DET",101,38,21,0.42,0.857,0.36,0,1,"0"
2016-11-05,"DET",103,47,22,0.476,0.727,0.35,1,3,"2+"
2016-11-07,"DET",82,39,14,0.366,0.692,0.333,0,2,"1"
2016-11-09,"DET",100,41,20,0.36,0.844,0.409,0,2,"1"
2016-11-11,"DET",86,42,14,0.421,0.81,0.2,0,2,"1"
2016-11-12,"DET",106,37,23,0.511,0.714,0.222,1,1,"0"
2016-11-14,"DET",104,47,25,0.467,0.813,0.313,1,2,"1"
2016-11-16,"DET",102,40,19,0.494,0.833,0.348,0,2,"1"
2016-11-18,"DET",81,44,23,0.312,0.85,0.316,0,2,"1"
2016-11-19,"DET",92,50,22,0.43,0.688,0.35,0,1,"0"
2016-11-21,"DET",96,39,19,0.414,0.708,0.412,0,2,"1"
2016-11-23,"DET",107,49,22,0.494,0.84,0.316,1,2,"1"
2016-11-25,"DET",108,42,26,0.522,0.714,0.474,1,2,"1"
2016-11-26,"DET",88,32,11,0.451,0.765,0.053,0,1,"0"
2016-11-29,"DET",112,44,21,0.489,0.909,0.429,1,3,"2+"
2016-11-30,"DET",121,52,28,0.552,0.762,0.45,1,1,"0"
2016-12-02,"DET",121,54,28,0.539,0.667,0.586,1,2,"1"
2016-12-04,"DET",92,44,16,0.442,0.462,0.37,0,2,"1"
2016-12-06,"DET",102,44,24,0.455,0.667,0.381,1,2,"1"
2016-12-07,"DET",77,57,21,0.382,0.625,0.148,0,1,"0"
2016-12-09,"DET",117,42,23,0.5,0.826,0.483,1,2,"1"
2016-12-11,"DET",79,34,15,0.39,0.714,0.263,0,2,"1"
2016-12-14,"DET",95,50,18,0.507,0.818,0.294,1,3,"2+"
2016-12-16,"DET",108,40,22,0.488,0.667,0.357,0,2,"1"
2016-12-17,"DET",90,40,22,0.381,0.727,0.333,0,1,"0"
2016-12-19,"DET",82,32,19,0.41,0.846,0.13,0,2,"1"
2016-12-21,"DET",86,46,17,0.361,0.757,0.261,0,2,"1"
2016-12-23,"DET",113,36,22,0.506,0.607,0.345,0,2,"1"
2016-12-26,"DET",106,45,25,0.446,0.533,0.571,1,3,"2+"
2016-12-28,"DET",94,44,28,0.443,0.625,0.25,0,2,"1"
2016-12-30,"DET",98,43,22,0.417,0.905,0.29,0,2,"1"
2017-01-01,"DET",107,48,16,0.488,0.636,0.409,1,2,"1"
2017-01-03,"DET",116,42,31,0.495,0.833,0.345,0,2,"1"
2017-01-05,"DET",115,56,24,0.402,0.844,0.357,1,2,"1"
2017-01-08,"DET",125,41,19,0.514,0.75,0.32,1,3,"2+"
2017-01-10,"DET",94,35,14,0.439,0.625,0.444,0,2,"1"
2017-01-12,"DET",107,40,20,0.489,0.75,0.214,0,2,"1"
2017-01-13,"DET",77,35,15,0.395,0.688,0.353,0,1,"0"
2017-01-15,"DET",102,46,24,0.432,0.688,0.36,1,2,"1"
2017-01-18,"DET",118,60,27,0.495,0.643,0.4,1,3,"2+"
2017-01-21,"DET",113,49,25,0.494,0.727,0.393,1,3,"2+"
2017-01-23,"DET",104,38,27,0.5,0.706,0.357,0,2,"1"
2017-01-28,"DET",103,42,11,0.517,0.583,0.333,0,5,"2+"
2017-01-30,"DET",109,51,18,0.443,0.69,0.111,0,2,"1"
2017-02-01,"DET",118,42,28,0.545,0.706,0.385,1,2,"1"
2017-02-03,"DET",116,49,24,0.449,0.773,0.423,1,2,"1"
2017-02-04,"DET",84,43,18,0.413,0.8,0.353,0,1,"0"
2017-02-06,"DET",113,60,22,0.465,0.941,0.227,1,2,"1"
2017-02-08,"DET",121,52,32,0.526,0.625,0.25,1,2,"1"
2017-02-10,"DET",92,35,22,0.424,0.692,0.294,0,2,"1"
2017-02-12,"DET",102,41,12,0.429,0.759,0.258,1,2,"1"
2017-02-13,"DET",89,44,17,0.436,0.737,0.333,0,1,"0"
2017-02-15,"DET",98,55,15,0.439,0.909,0.316,1,2,"1"
2017-02-23,"DET",114,57,29,0.411,0.917,0.405,1,8,"2+"
2017-02-26,"DET",98,45,22,0.432,0.457,0.364,0,3,"2+"
2017-02-28,"DET",120,48,23,0.433,0.742,0.28,1,2,"1"
2017-03-01,"DET",86,50,13,0.388,0.176,0.13,0,1,"0"
2017-03-04,"DET",136,44,26,0.568,0.857,0.435,1,3,"2+"
2017-03-06,"DET",109,48,26,0.489,0.65,0.286,1,2,"1"
2017-03-08,"DET",98,45,20,0.438,0.591,0.269,0,2,"1"
2017-03-09,"DET",106,45,22,0.466,0.789,0.346,1,1,"0"
2017-03-11,"DET",112,51,27,0.479,0.579,0.333,1,2,"1"
2017-03-14,"DET",96,45,20,0.374,0.947,0.211,0,3,"2+"
2017-03-15,"DET",83,39,14,0.419,0.667,0.231,0,1,"0"
2017-03-17,"DET",75,49,14,0.349,0.667,0.15,0,2,"1"
2017-03-19,"DET",112,63,26,0.435,0.667,0.48,1,2,"1"
2017-03-21,"DET",96,51,17,0.435,0.688,0.217,0,2,"1"
2017-03-22,"DET",95,44,18,0.443,0.588,0.35,0,1,"0"
2017-03-24,"DET",87,50,21,0.354,0.85,0.091,0,2,"1"
2017-03-27,"DET",95,42,18,0.429,0.667,0.391,0,3,"2+"
2017-03-28,"DET",96,51,20,0.424,0.762,0.296,0,1,"0"
2017-03-30,"DET",90,53,20,0.419,0.647,0.389,1,2,"1"
2017-03-31,"DET",105,54,25,0.454,0.625,0.233,0,1,"0"
2017-04-05,"DET",102,45,22,0.519,0.611,0.333,0,5,"2+"
2017-04-07,"DET",114,55,27,0.426,0.813,0.346,1,2,"1"
2017-04-09,"DET",103,46,21,0.476,0.688,0.5,1,2,"1"
2017-04-10,"DET",101,36,22,0.457,1,0.385,0,1,"0"
2017-04-12,"DET",109,53,20,0.387,0.571,0.306,0,2,"1"
2016-10-28,"ORL",82,44,20,0.347,0.667,0.308,0,2,"1"
2016-10-29,"ORL",99,50,21,0.452,0.577,0.286,0,1,"0"
2016-11-01,"ORL",103,39,29,0.452,0.765,0.24,1,3,"2+"
2016-11-03,"ORL",102,44,24,0.452,0.696,0.333,1,2,"1"
2016-11-05,"ORL",88,43,21,0.397,0.63,0.321,1,2,"1"
2016-11-07,"ORL",80,39,28,0.388,0.833,0.3,0,2,"1"
2016-11-09,"ORL",107,39,20,0.447,0.767,0.333,0,2,"1"
2016-11-11,"ORL",74,43,13,0.333,0.737,0.4,0,2,"1"
2016-11-13,"ORL",119,38,24,0.535,0.8,0.458,1,2,"1"
2016-11-14,"ORL",69,52,12,0.321,0.769,0.2,0,1,"0"
2016-11-16,"ORL",89,50,17,0.386,0.579,0.37,1,2,"1"
2016-11-19,"ORL",95,50,17,0.436,0.864,0.381,1,3,"2+"
2016-11-21,"ORL",89,54,21,0.416,0.75,0.28,0,2,"1"
2016-11-23,"ORL",87,44,17,0.363,0.609,0.28,0,2,"1"
2016-11-25,"ORL",91,49,18,0.438,0.7,0.304,0,2,"1"
2016-11-27,"ORL",96,46,24,0.413,0.765,0.25,0,2,"1"
2016-11-29,"ORL",95,40,25,0.453,0.917,0.4,1,2,"1"
2016-12-01,"ORL",94,42,15,0.446,0.71,0.25,0,2,"1"
2016-12-02,"ORL",105,47,24,0.474,0.692,0.5,1,1,"0"
2016-12-04,"ORL",98,39,23,0.532,0.5,0.304,1,2,"1"
2016-12-06,"ORL",124,43,24,0.518,0.722,0.462,1,2,"1"
2016-12-07,"ORL",87,37,20,0.37,0.667,0.423,0,1,"0"
2016-12-09,"ORL",88,40,22,0.374,0.786,0.265,0,2,"1"
2016-12-10,"ORL",113,31,27,0.489,0.667,0.407,0,1,"0"
2016-12-13,"ORL",131,28,36,0.586,0.7,0.441,1,3,"2+"
2016-12-14,"ORL",108,39,29,0.472,0.5,0.424,0,1,"0"
2016-12-16,"ORL",118,49,22,0.402,0.786,0.241,1,2,"1"
2016-12-18,"ORL",79,42,13,0.41,0.889,0.143,0,2,"1"
2016-12-20,"ORL",136,47,24,0.495,0.677,0.5,1,2,"1"
2016-12-22,"ORL",95,41,21,0.433,0.75,0.185,0,2,"1"
2016-12-23,"ORL",109,47,25,0.506,0.571,0.407,1,1,"0"
2016-12-26,"ORL",112,43,23,0.512,0.688,0.5,1,3,"2+"
2016-12-28,"ORL",101,33,25,0.488,0.8,0.265,0,2,"1"
2017-01-01,"ORL",104,42,25,0.433,0.909,0.263,0,4,"2+"
2017-01-02,"ORL",115,39,35,0.495,0.714,0.484,1,1,"0"
2017-01-04,"ORL",92,40,19,0.43,0.9,0.321,0,2,"1"
2017-01-06,"ORL",93,49,18,0.418,0.692,0.348,0,2,"1"
2017-01-08,"ORL",95,54,24,0.378,0.69,0.269,0,2,"1"
2017-01-11,"ORL",96,35,21,0.424,0.667,0.222,0,3,"2+"
2017-01-13,"ORL",115,45,21,0.494,0.885,0.556,1,2,"1"
2017-01-14,"ORL",107,40,23,0.463,0.704,0.353,0,1,"0"
2017-01-16,"ORL",112,34,28,0.511,0.778,0.32,0,2,"1"
2017-01-18,"ORL",98,47,18,0.443,0.818,0.344,0,2,"1"
2017-01-20,"ORL",112,53,25,0.46,0.774,0.286,1,2,"1"
2017-01-22,"ORL",98,41,25,0.438,0.438,0.25,0,2,"1"
2017-01-24,"ORL",92,48,18,0.412,0.75,0.318,0,2,"1"
2017-01-27,"ORL",98,38,29,0.437,0.722,0.36,0,3,"2+"
2017-01-29,"ORL",114,36,25,0.532,0.769,0.435,1,2,"1"
2017-01-30,"ORL",105,48,22,0.427,0.684,0.286,0,1,"0"
2017-02-01,"ORL",88,35,17,0.403,0.714,0.25,0,2,"1"
2017-02-03,"ORL",102,46,22,0.463,0.719,0.357,1,2,"1"
2017-02-04,"ORL",86,33,17,0.346,0.893,0.259,0,1,"0"
2017-02-07,"ORL",104,47,28,0.477,0.7,0.24,0,3,"2+"
2017-02-09,"ORL",111,47,27,0.488,0.792,0.476,0,2,"1"
2017-02-11,"ORL",80,40,16,0.39,0.722,0.13,0,2,"1"
2017-02-13,"ORL",116,52,18,0.489,0.69,0.571,1,2,"1"
2017-02-15,"ORL",79,33,15,0.395,0.789,0.222,0,2,"1"
2017-02-23,"ORL",103,40,18,0.395,0.718,0.318,0,8,"2+"
2017-02-25,"ORL",105,47,21,0.457,0.958,0.296,1,2,"1"
2017-03-01,"ORL",90,43,11,0.41,0.773,0.2,0,4,"2+"
2017-03-03,"ORL",110,47,27,0.5,0.789,0.294,1,2,"1"
2017-03-05,"ORL",114,43,16,0.494,0.632,0.4,0,2,"1"
2017-03-06,"ORL",105,42,23,0.471,0.667,0.281,0,1,"0"
2017-03-08,"ORL",98,48,21,0.416,0.81,0.28,1,2,"1"
2017-03-10,"ORL",81,31,19,0.408,0.636,0.185,0,2,"1"
2017-03-11,"ORL",104,52,17,0.396,0.857,0.19,0,1,"0"
2017-03-13,"ORL",115,44,32,0.459,1,0.382,0,2,"1"
2017-03-16,"ORL",92,49,15,0.372,0.714,0.259,0,3,"2+"
2017-03-17,"ORL",109,43,21,0.438,0.857,0.304,1,1,"0"
2017-03-20,"ORL",112,55,19,0.372,0.826,0.174,1,3,"2+"
2017-03-22,"ORL",102,43,26,0.455,0.8,0.35,0,2,"1"
2017-03-24,"ORL",115,47,36,0.516,0.692,0.462,1,2,"1"
2017-03-27,"ORL",112,33,19,0.489,0.786,0.2,0,3,"2+"
2017-03-29,"ORL",106,53,24,0.402,0.704,0.3,0,2,"1"
2017-03-31,"ORL",116,48,28,0.408,0.96,0.4,0,2,"1"
2017-04-01,"ORL",111,42,26,0.495,0.733,0.4,0,1,"0"
2017-04-04,"ORL",102,43,23,0.384,0.962,0.333,0,3,"2+"
2017-04-06,"ORL",115,48,24,0.467,0.846,0.36,1,2,"1"
2017-04-08,"ORL",112,33,29,0.488,0.727,0.467,0,2,"1"
2017-04-10,"ORL",75,37,18,0.345,0.75,0.185,0,2,"1"
2017-04-12,"ORL",113,51,27,0.483,0.941,0.52,1,2,"1"
2016-10-30,"UTA",75,43,18,0.397,0.769,0.368,0,2,"1"
2016-11-01,"UTA",106,39,22,0.5,0.833,0.484,1,2,"1"
2016-11-02,"UTA",97,41,18,0.455,0.577,0.48,1,1,"0"
2016-11-04,"UTA",86,42,15,0.375,0.625,0.423,0,2,"1"
2016-11-06,"UTA",114,34,21,0.507,0.857,0.32,1,2,"1"
2016-11-07,"UTA",109,45,20,0.506,0.6,0.579,1,1,"0"
2016-11-09,"UTA",98,46,24,0.463,0.778,0.235,0,2,"1"
2016-11-11,"UTA",87,52,19,0.407,0.875,0.25,1,2,"1"
2016-11-12,"UTA",102,45,12,0.494,0.842,0.3,1,1,"0"
2016-11-14,"UTA",96,29,17,0.479,0.818,0.286,0,2,"1"
2016-11-17,"UTA",77,48,11,0.385,0.857,0.2,0,3,"2+"
2016-11-19,"UTA",102,43,22,0.513,0.706,0.444,0,2,"1"
2016-11-20,"UTA",91,49,15,0.388,0.783,0.259,0,1,"0"
2016-11-23,"UTA",108,51,19,0.494,0.71,0.308,1,3,"2+"
2016-11-25,"UTA",95,55,17,0.438,0.833,0.294,1,2,"1"
2016-11-28,"UTA",112,42,19,0.506,0.824,0.222,1,3,"2+"
2016-11-29,"UTA",120,40,23,0.554,0.852,0.536,1,1,"0"
2016-12-01,"UTA",110,31,24,0.548,0.765,0.567,0,2,"1"
2016-12-03,"UTA",105,40,20,0.449,0.929,0.36,1,2,"1"
2016-12-05,"UTA",107,39,26,0.475,0.621,0.406,1,2,"1"
2016-12-06,"UTA",112,35,23,0.493,0.875,0.444,1,1,"0"
2016-12-08,"UTA",99,46,20,0.416,0.714,0.263,0,2,"1"
2016-12-10,"UTA",104,54,23,0.481,0.944,0.448,1,2,"1"
2016-12-14,"UTA",109,38,22,0.583,0.8,0.565,1,4,"2+"
2016-12-16,"UTA",103,41,18,0.569,0.778,0.364,1,2,"1"
2016-12-18,"UTA",82,42,18,0.455,0.56,0.296,1,2,"1"
2016-12-20,"UTA",74,44,13,0.355,0.55,0.3,0,2,"1"
2016-12-21,"UTA",93,43,19,0.446,0.818,0.333,0,1,"0"
2016-12-23,"UTA",98,40,21,0.443,0.857,0.37,0,2,"1"
2016-12-27,"UTA",102,39,19,0.507,0.708,0.346,1,4,"2+"
2016-12-29,"UTA",100,43,21,0.479,0.536,0.577,1,2,"1"
2016-12-31,"UTA",91,46,17,0.479,0.65,0.4,1,2,"1"
2017-01-02,"UTA",101,46,11,0.419,0.8,0.292,1,2,"1"
2017-01-03,"UTA",104,35,27,0.463,0.81,0.423,0,1,"0"
2017-01-05,"UTA",93,46,16,0.466,0.857,0.35,0,2,"1"
2017-01-07,"UTA",94,39,23,0.416,0.786,0.348,1,2,"1"
2017-01-08,"UTA",79,43,14,0.389,0.609,0.391,0,1,"0"
2017-01-10,"UTA",100,46,22,0.481,0.579,0.382,1,2,"1"
2017-01-13,"UTA",110,47,22,0.538,0.615,0.516,1,3,"2+"
2017-01-14,"UTA",114,44,28,0.494,0.694,0.269,1,1,"0"
2017-01-16,"UTA",106,46,22,0.461,0.667,0.348,1,2,"1"
2017-01-20,"UTA",112,53,17,0.458,0.718,0.348,1,4,"2+"
2017-01-21,"UTA",109,42,24,0.464,0.781,0.25,1,1,"0"
2017-01-23,"UTA",95,42,16,0.429,0.692,0.238,0,2,"1"
2017-01-24,"UTA",93,40,19,0.412,0.762,0.318,0,1,"0"
2017-01-26,"UTA",96,44,13,0.407,0.857,0.231,1,2,"1"
2017-01-28,"UTA",95,31,19,0.468,0.931,0.4,0,2,"1"
2017-02-01,"UTA",104,46,22,0.462,0.778,0.379,1,4,"2+"
2017-02-04,"UTA",105,51,16,0.469,0.667,0.394,1,3,"2+"
2017-02-06,"UTA",120,44,31,0.613,0.667,0.385,1,2,"1"
2017-02-08,"UTA",127,48,25,0.545,0.81,0.438,1,2,"1"
2017-02-09,"UTA",105,43,26,0.459,0.824,0.448,0,1,"0"
2017-02-11,"UTA",104,39,16,0.407,0.867,0.258,0,2,"1"
2017-02-13,"UTA",72,49,14,0.322,0.667,0.174,0,2,"1"
2017-02-15,"UTA",111,46,19,0.519,0.696,0.5,1,2,"1"
2017-02-24,"UTA",109,41,23,0.5,0.9,0.348,1,9,"2+"
2017-02-26,"UTA",102,50,18,0.472,0.719,0.458,1,2,"1"
2017-02-28,"UTA",106,33,22,0.462,0.846,0.409,0,2,"1"
2017-03-01,"UTA",80,46,18,0.389,0.545,0.211,0,1,"0"
2017-03-03,"UTA",112,45,25,0.514,0.706,0.462,1,2,"1"
2017-03-05,"UTA",110,47,24,0.456,0.667,0.303,1,2,"1"
2017-03-06,"UTA",88,46,16,0.407,0.8,0.37,1,1,"0"
2017-03-08,"UTA",115,45,21,0.539,0.875,0.387,1,2,"1"
2017-03-11,"UTA",104,36,15,0.48,0.821,0.45,0,3,"2+"
2017-03-13,"UTA",114,42,22,0.526,0.818,0.667,1,2,"1"
2017-03-15,"UTA",97,43,28,0.468,0.75,0.464,1,2,"1"
2017-03-16,"UTA",83,47,18,0.415,0.714,0.238,0,1,"0"
2017-03-18,"UTA",86,49,15,0.383,0.68,0.28,0,2,"1"
2017-03-20,"UTA",100,49,20,0.455,0.7,0.24,0,2,"1"
2017-03-22,"UTA",108,48,18,0.456,0.655,0.25,1,2,"1"
2017-03-25,"UTA",95,43,22,0.43,0.722,0.308,0,3,"2+"
2017-03-27,"UTA",108,49,27,0.482,0.611,0.556,1,2,"1"
2017-03-29,"UTA",112,43,22,0.532,0.789,0.419,1,2,"1"
2017-03-31,"UTA",95,42,20,0.458,0.613,0.4,1,2,"1"
2017-04-02,"UTA",103,36,24,0.483,0.615,0.375,0,2,"1"
2017-04-04,"UTA",106,47,21,0.527,0.789,0.565,1,2,"1"
2017-04-07,"UTA",120,33,29,0.6,0.727,0.56,1,3,"2+"
2017-04-08,"UTA",86,47,19,0.397,0.75,0.316,0,1,"0"
2017-04-10,"UTA",105,49,29,0.446,0.667,0.371,1,2,"1"
2017-04-12,"UTA",101,36,24,0.506,0.65,0.385,1,2,"1"
2016-10-29,"PHI",72,39,16,0.35,0.733,0.278,0,3,"2+"
2016-11-01,"PHI",101,42,28,0.494,0.75,0.45,0,3,"2+"
2016-11-02,"PHI",93,37,23,0.395,0.867,0.316,0,1,"0"
2016-11-05,"PHI",101,45,21,0.46,0.583,0.368,0,3,"2+"
2016-11-07,"PHI",84,42,16,0.403,0.682,0.333,0,2,"1"
2016-11-09,"PHI",115,43,23,0.484,0.474,0.389,0,2,"1"
2016-11-11,"PHI",109,54,24,0.419,0.839,0.344,1,2,"1"
2016-11-12,"PHI",96,39,21,0.434,0.65,0.379,0,1,"0"
2016-11-14,"PHI",88,39,18,0.378,0.882,0.227,0,2,"1"
2016-11-16,"PHI",109,41,30,0.545,0.682,0.357,1,2,"1"
